age,education.num,capital.gain,hours.per.week,>50k,workclass_Encoded,occupation_Encoded,race_Encoded,native.country_Encoded,marital.status_Encoded
56,9,0,50,1,4,7,4,1,2
43,10,0,50,1,2,9,4,38,2
52,6,0,47,1,2,2,4,38,2
38,13,0,40,1,2,9,4,38,2
57,9,0,40,1,2,13,4,38,2
41,10,0,50,1,2,2,4,38,2
37,9,0,50,1,2,3,4,38,2
42,9,0,40,1,2,2,4,38,2
44,14,0,35,1,2,9,4,38,2
39,13,0,50,1,2,3,4,38,2
53,10,0,40,1,0,3,1,29,2
51,10,0,65,1,2,3,4,38,2
38,13,0,50,1,2,3,4,38,2
43,10,0,40,1,1,10,4,38,2
33,12,0,60,1,3,3,4,38,2
43,13,0,40,1,2,11,4,38,2
35,13,0,45,1,2,3,4,38,2
41,10,0,50,1,2,3,4,38,2
45,10,0,40,1,2,2,4,38,2
59,9,0,40,1,2,6,4,38,2
30,14,0,45,1,1,9,4,38,2
32,13,0,45,1,5,10,4,38,2
39,13,0,60,1,0,10,4,38,2
43,13,0,70,1,4,9,4,38,2
32,13,0,55,1,2,3,4,38,2
39,9,0,40,1,1,10,4,38,2
37,13,0,40,1,1,9,4,38,2
34,10,0,40,1,2,3,4,38,2
46,10,0,45,1,2,12,4,38,2
51,16,0,40,1,1,9,4,38,2
29,9,0,55,1,2,11,4,38,2
34,13,0,40,1,2,9,4,38,2
50,10,0,35,1,2,2,4,38,2
34,10,0,40,1,2,5,4,38,2
58,6,0,40,1,2,13,4,38,2
56,3,0,67,1,4,3,4,38,2
34,13,0,48,1,4,9,2,38,2
36,13,0,40,1,1,9,4,38,2
46,9,0,40,1,2,6,4,38,2
50,9,0,40,1,4,3,4,38,2
27,13,0,45,1,3,3,4,38,2
32,12,0,40,1,2,2,4,20,2
44,9,0,70,1,3,3,4,38,2
39,9,0,46,1,2,11,4,38,2
33,9,0,20,1,2,0,4,38,2
59,9,0,40,1,0,2,4,38,2
59,10,0,55,1,2,2,4,38,2
51,10,0,40,1,5,11,4,38,2
37,11,0,40,1,2,2,4,38,2
57,9,0,40,1,2,12,2,37,2
25,11,0,40,1,2,9,4,38,2
54,9,0,65,1,2,13,4,38,2
47,10,0,40,1,1,13,4,38,2
52,16,0,70,1,5,9,4,10,2
40,13,0,40,1,2,9,4,38,2
27,13,0,60,1,2,6,4,38,2
31,13,0,40,1,2,3,2,38,2
41,9,0,55,1,3,11,4,38,2
41,9,0,45,1,2,13,4,38,2
50,9,0,55,1,2,3,2,38,2
36,10,0,40,1,2,6,4,38,2
27,9,0,40,1,2,0,2,38,2
46,10,0,40,1,2,11,4,38,2
61,9,0,40,1,4,3,4,38,2
39,13,0,40,1,1,9,4,38,2
47,9,0,45,1,2,13,4,38,2
45,9,0,40,1,2,6,4,38,2
55,9,0,40,1,5,12,4,38,2
38,7,0,45,1,4,3,4,38,2
57,13,0,55,1,2,11,4,38,2
38,6,0,40,1,4,11,4,38,2
28,13,0,40,1,2,0,4,38,2
40,10,0,40,1,2,5,4,38,2
36,13,0,50,1,2,9,4,38,2
36,9,0,60,1,2,2,4,38,2
30,9,0,50,1,4,3,4,38,2
35,9,0,42,1,2,0,4,38,2
32,9,0,60,1,4,13,4,38,2
55,9,0,40,1,2,5,4,38,2
29,9,0,30,1,2,6,4,38,2
37,12,0,40,1,3,11,4,38,2
36,11,0,50,1,2,3,4,38,2
40,16,0,50,1,5,9,4,38,2
26,14,0,40,1,2,9,4,38,2
44,14,0,60,1,2,9,4,38,2
47,13,0,40,1,2,3,4,38,2
35,14,0,40,1,2,9,4,38,2
58,10,0,40,1,2,11,4,38,2
41,9,0,55,1,3,11,4,38,2
41,9,0,40,1,2,2,4,38,2
38,16,0,50,1,1,3,4,38,2
47,13,0,40,1,4,11,4,38,2
39,9,0,40,1,2,13,2,38,2
42,10,0,50,1,2,11,4,38,2
42,13,0,40,1,2,11,4,38,2
37,11,0,35,1,2,9,4,38,2
41,13,0,40,1,2,9,4,38,2
51,9,0,40,1,2,2,4,38,2
50,13,0,50,1,2,2,4,38,2
43,6,0,40,1,2,6,2,38,2
28,12,0,70,1,2,12,4,38,2
35,12,0,45,1,3,11,4,38,2
59,9,0,40,1,2,3,4,38,2
28,13,0,40,1,2,9,4,38,2
42,15,0,40,1,4,9,4,38,2
51,14,0,47,1,2,3,4,38,2
54,14,0,44,1,2,3,4,38,2
45,9,0,40,1,2,2,4,38,2
38,13,0,40,1,1,9,2,38,2
46,14,0,40,1,0,1,4,38,2
33,10,0,40,1,1,10,4,38,2
36,13,0,40,1,2,3,4,38,2
36,16,0,50,1,1,9,4,38,2
61,10,0,40,1,0,0,4,38,2
30,9,0,48,1,3,2,4,38,2
50,11,0,36,1,2,9,4,38,2
58,11,0,48,1,2,2,4,38,2
43,13,0,40,1,2,6,4,38,2
40,10,0,68,1,2,2,4,38,2
55,9,0,40,1,0,12,4,38,2
52,13,0,40,1,2,3,4,38,2
44,10,0,55,1,4,2,4,38,2
39,15,0,50,1,0,9,4,38,2
45,13,0,60,1,2,11,4,38,2
42,13,0,40,1,4,9,4,38,2
29,10,0,50,1,2,3,4,38,2
46,10,0,40,1,2,13,4,38,2
55,13,0,40,1,2,3,4,38,2
33,15,0,40,1,4,9,4,38,2
44,10,0,60,1,2,13,4,38,2
37,13,0,47,1,2,3,4,38,2
64,12,0,50,1,3,11,4,38,2
43,14,0,45,1,5,9,4,38,2
36,13,0,35,1,2,11,4,38,2
55,13,0,40,1,2,3,4,38,2
34,9,0,45,1,2,3,4,38,2
29,11,0,48,1,2,6,4,38,2
37,10,0,60,1,2,3,2,4,2
42,13,0,40,1,2,0,1,29,2
41,12,0,40,1,4,2,4,38,2
45,10,0,40,1,1,2,4,25,2
35,9,0,50,1,2,11,1,19,2
61,11,0,60,1,2,2,4,38,2
49,10,0,40,1,2,3,4,38,2
52,9,0,60,1,4,4,4,38,2
46,12,0,50,1,1,10,4,38,2
23,14,0,50,1,2,9,1,18,2
36,10,0,40,1,2,2,4,38,2
43,9,0,40,1,1,3,3,38,2
35,14,0,40,1,1,9,4,38,2
39,9,0,40,1,2,6,4,38,2
39,13,0,40,1,2,3,4,38,2
47,14,0,50,1,1,9,4,38,2
53,10,0,40,1,1,10,4,38,2
53,10,0,45,1,2,13,4,38,2
26,14,0,40,0,2,9,4,38,4
52,9,0,50,0,2,11,4,38,4
61,3,0,56,0,2,13,4,38,0
28,9,0,40,0,1,10,2,38,4
42,14,0,40,0,2,9,4,38,0
44,14,0,42,0,1,9,4,38,4
51,9,0,40,0,2,6,4,38,5
39,9,0,40,0,1,2,4,38,0
36,13,0,44,0,5,9,4,38,0
45,10,0,50,0,2,3,4,38,0
27,13,0,40,0,2,3,4,38,4
40,14,0,35,0,1,0,4,38,4
25,13,0,40,0,2,11,4,38,4
47,9,0,40,0,2,11,4,38,0
32,13,0,50,0,2,9,4,38,4
53,9,0,38,0,2,0,4,38,5
32,10,0,60,0,2,11,4,38,4
49,9,0,40,0,2,2,4,38,0
27,11,0,36,0,2,9,4,1,4
26,13,0,38,0,2,3,4,38,4
60,9,0,50,0,4,7,2,38,5
56,14,0,60,0,4,11,4,38,0
58,12,0,40,0,2,0,4,38,0
39,13,0,50,0,2,11,4,38,4
53,14,0,38,0,2,9,4,38,0
27,10,0,45,0,2,2,1,0,4
46,14,0,60,0,1,9,4,38,0
30,9,0,45,0,2,3,4,38,4
38,9,0,40,0,1,2,4,1,4
41,13,0,40,0,2,9,4,38,4
27,9,0,75,0,2,13,4,38,4
43,13,0,40,0,2,12,4,38,0
30,13,0,40,0,0,9,4,38,4
25,13,0,40,0,2,9,4,38,4
26,13,0,38,0,4,3,4,38,0
53,13,0,54,0,1,9,4,38,0
39,7,0,46,0,2,2,4,38,0
47,10,0,40,0,1,9,4,38,0
44,10,0,55,0,2,2,4,38,5
61,9,0,60,1,4,4,4,38,2
44,12,0,40,1,2,2,4,38,2
28,9,0,42,1,2,2,4,38,2
34,13,0,40,1,2,9,4,28,2
39,13,0,40,1,2,11,4,38,2
41,11,0,48,1,2,12,4,38,2
35,13,0,70,1,2,3,4,38,2
34,9,0,50,1,2,2,4,38,2
30,12,0,50,1,2,3,4,38,2
30,9,0,50,1,2,2,4,38,2
33,13,0,45,1,1,0,4,38,2
31,9,0,40,1,2,2,4,38,2
50,9,0,40,1,2,12,4,38,2
27,9,0,45,1,2,9,4,38,2
37,9,0,65,1,4,3,4,38,2
30,9,0,40,1,2,2,4,38,2
49,10,0,44,1,2,9,4,38,2
52,14,0,40,1,5,9,2,38,2
39,8,0,40,1,1,13,4,26,2
37,9,0,48,1,2,6,4,38,2
39,14,0,50,1,2,9,4,38,2
38,13,0,54,1,2,3,4,38,2
44,13,0,40,1,2,9,4,38,2
45,10,0,40,1,2,2,4,38,2
54,9,0,40,1,2,11,4,38,2
58,12,0,40,1,2,6,2,38,2
36,13,0,55,1,0,0,4,38,2
45,5,0,40,1,2,7,4,38,2
46,11,0,40,1,0,12,4,38,2
41,9,0,45,1,2,11,4,38,2
41,14,0,40,1,0,3,4,38,2
34,9,0,50,1,2,2,4,38,2
33,16,0,40,1,0,9,4,38,2
63,13,0,40,1,2,11,4,38,2
56,10,0,50,1,2,11,4,38,2
48,9,0,40,1,1,12,4,38,2
40,12,0,55,1,2,3,4,38,2
59,10,0,45,1,2,3,4,38,2
32,13,0,50,1,2,11,4,38,2
29,13,0,60,1,1,9,4,10,2
41,9,0,40,1,2,2,4,38,2
30,10,0,40,1,2,11,4,38,2
34,14,0,40,1,5,6,4,38,2
41,10,0,65,1,2,13,4,38,2
46,13,0,45,1,2,9,4,38,2
39,14,0,45,1,2,3,4,38,2
26,9,0,60,1,2,2,2,38,2
27,13,0,55,1,2,11,4,38,2
61,13,0,40,1,2,9,4,38,2
37,13,0,40,1,2,3,4,38,2
67,10,0,70,0,2,11,4,38,2
66,9,0,10,1,3,11,4,38,2
74,13,0,12,1,4,3,4,38,2
66,9,0,40,1,5,3,4,38,2
71,10,0,2,0,4,11,2,38,5
80,10,0,60,0,2,9,4,38,4
24,9,0,40,0,2,7,4,38,4
28,10,0,40,0,4,13,4,38,4
59,9,0,30,0,2,11,4,38,0
24,9,0,32,0,2,11,4,38,4
24,10,0,40,0,2,11,4,38,4
52,9,0,40,0,2,11,4,38,6
39,13,0,40,0,4,0,4,38,0
43,9,0,35,0,2,7,2,38,0
22,6,0,25,0,2,11,4,38,4
30,12,0,40,0,2,0,4,38,0
21,7,0,40,0,2,5,4,5,3
24,9,0,40,0,2,10,4,38,0
21,10,0,28,0,2,11,4,38,4
49,14,0,45,1,2,3,4,38,0
52,13,0,40,1,2,9,4,38,0
38,10,0,40,0,2,2,4,38,0
30,13,0,48,0,2,11,4,38,4
38,13,0,40,0,1,3,1,39,4
25,8,0,40,0,2,6,4,38,4
34,13,0,45,0,2,3,4,38,4
24,13,0,45,0,0,9,4,38,4
25,13,0,40,0,2,9,4,38,4
31,13,0,38,0,2,3,4,38,4
39,13,0,40,0,0,0,4,38,4
35,9,0,60,0,2,13,4,38,0
31,6,0,40,0,1,13,4,38,4
30,9,0,42,0,2,6,4,38,4
42,14,0,35,0,1,9,4,38,4
42,10,0,50,0,2,3,4,38,0
41,13,0,40,0,2,9,4,38,4
46,9,0,40,0,2,2,4,38,0
34,13,0,40,0,2,3,4,38,4
36,13,0,40,0,2,3,4,38,0
36,13,0,40,0,2,11,4,38,4
44,12,0,40,0,0,0,2,38,0
28,9,0,52,0,2,7,4,38,0
52,9,0,38,0,2,0,4,38,0
43,13,0,40,0,2,0,4,38,4
45,9,0,40,0,2,6,4,38,2
30,13,0,45,0,2,9,4,38,2
50,10,0,48,0,1,0,4,38,2
41,13,0,20,0,1,9,4,38,2
31,10,0,20,0,2,0,4,38,2
27,9,0,40,0,3,2,4,38,2
63,13,0,35,0,2,11,4,38,2
33,9,0,25,0,2,0,4,38,2
28,9,0,40,0,2,13,4,38,2
34,10,0,40,0,1,2,4,38,2
31,11,0,40,0,2,2,4,38,2
30,15,0,40,0,2,9,2,13,2
47,12,0,40,0,5,10,4,38,2
35,9,0,40,0,2,2,4,38,2
32,10,0,47,0,2,11,4,38,2
33,10,0,50,0,4,11,4,38,2
38,9,0,48,0,2,2,4,38,2
35,10,0,40,0,3,11,4,38,2
42,9,0,43,0,2,13,4,38,2
47,13,0,40,0,0,2,4,38,2
34,9,0,35,0,1,7,4,38,2
53,10,0,40,0,2,3,4,38,2
37,12,0,45,0,2,9,4,38,2
33,10,0,40,0,2,2,4,38,2
38,13,0,40,0,1,2,4,38,2
52,10,0,60,0,2,3,4,38,2
35,13,0,80,0,1,3,4,38,2
46,14,0,60,0,2,0,4,38,2
28,9,0,30,0,2,2,4,38,2
58,12,0,40,0,2,2,4,38,2
29,13,0,70,0,3,3,4,38,2
30,10,0,40,0,2,2,4,38,2
53,9,0,50,0,0,13,4,38,2
53,9,0,40,0,2,7,2,38,2
31,12,0,40,0,2,0,4,38,2
46,10,0,40,0,5,3,4,38,2
59,11,0,50,0,2,11,4,38,2
62,9,0,40,0,4,2,4,38,2
46,9,0,35,0,2,5,4,38,2
45,10,0,50,0,2,11,4,38,2
63,10,0,40,0,5,0,4,38,2
73,2,0,20,0,2,13,4,38,2
75,10,0,40,0,4,2,2,38,2
45,15,0,40,0,1,9,2,38,0
39,9,0,40,0,2,6,4,38,0
32,10,0,38,0,5,10,4,38,0
25,13,0,60,0,2,3,4,38,4
24,5,0,40,0,2,6,4,38,4
24,9,0,30,0,2,7,2,38,4
31,7,0,40,0,2,5,2,38,0
31,10,0,16,0,2,7,4,38,4
20,9,0,30,0,2,0,2,38,4
39,10,0,55,0,2,7,4,38,0
19,9,0,40,0,2,7,4,38,4
18,9,0,40,0,2,11,4,38,4
18,10,0,20,0,2,7,4,38,4
19,10,0,30,0,1,0,4,38,4
17,7,0,15,0,2,7,4,38,4
17,8,0,25,0,2,7,4,38,4
19,10,0,25,0,2,11,0,38,4
21,10,0,35,0,2,0,4,38,4
23,10,0,40,0,2,0,4,38,4
39,6,0,15,0,4,7,4,38,3
20,10,0,28,0,2,0,4,38,4
20,12,0,20,0,5,7,4,38,4
21,9,0,16,0,2,7,4,38,4
18,9,0,15,0,2,5,4,38,4
19,10,0,16,0,2,12,4,38,4
22,10,0,30,0,2,13,4,38,4
26,1,0,40,0,2,6,4,25,3
19,9,0,40,0,2,7,4,38,4
22,9,0,40,0,2,11,4,38,3
37,13,0,32,0,2,6,2,38,4
47,5,0,30,0,2,7,4,38,0
57,9,0,25,0,2,7,4,38,6
21,10,0,30,0,2,2,4,38,4
21,9,0,25,0,2,7,2,38,4
25,9,0,16,0,1,4,4,38,4
23,13,0,40,0,2,6,4,38,4
17,5,0,15,0,2,5,4,38,4
17,7,0,18,0,2,5,4,38,4
20,10,0,36,0,2,7,4,38,4
21,10,0,9,0,2,12,4,38,4
32,9,0,60,0,2,3,4,38,2
50,9,0,60,0,3,2,4,38,2
31,10,0,50,0,2,7,4,38,2
60,5,0,84,0,4,4,4,38,2
34,9,0,40,0,2,2,4,38,2
34,11,0,50,0,2,6,4,38,2
45,9,0,40,0,0,0,4,38,2
57,10,0,45,0,2,3,4,38,2
55,7,0,40,0,2,7,2,38,2
61,10,0,40,0,2,3,4,38,2
51,13,0,70,0,4,3,4,38,2
35,9,0,50,0,2,4,4,38,2
29,10,0,40,0,2,2,4,38,2
40,9,0,45,0,2,3,4,38,2
46,9,0,50,0,4,4,4,38,2
48,4,0,55,0,2,13,4,38,2
36,13,0,50,0,1,9,4,38,2
46,9,0,50,0,4,4,4,38,2
42,9,0,40,0,2,2,4,38,2
57,10,0,45,0,2,2,4,38,2
43,10,0,44,0,2,7,4,38,2
28,9,0,50,0,2,6,4,38,2
49,9,0,44,0,2,11,4,38,2
49,9,0,98,0,4,4,4,38,2
33,9,0,55,0,2,11,4,38,2
30,10,0,45,0,2,11,4,38,2
54,9,0,50,0,2,11,4,38,2
56,10,0,40,0,3,3,4,38,2
36,13,0,38,0,5,9,4,38,2
40,9,0,40,0,4,2,4,38,2
32,9,0,40,0,2,2,4,38,2
47,12,0,65,0,4,2,4,38,2
40,1,0,40,0,2,7,4,25,2
37,9,0,60,0,2,13,4,38,2
28,11,0,42,0,2,6,4,38,4
37,9,0,55,0,2,2,4,38,0
48,10,0,38,0,2,3,2,38,6
31,9,0,50,0,2,2,4,38,0
26,13,0,50,0,2,3,4,38,4
23,9,0,55,0,2,11,4,38,4
49,9,0,40,0,2,2,4,38,0
56,14,0,40,0,5,9,4,38,0
47,11,0,40,0,2,9,4,38,0
34,9,0,45,0,2,9,4,38,4
32,9,0,45,0,2,11,2,38,4
28,10,0,60,0,2,3,4,38,4
38,14,0,55,0,1,9,4,38,4
34,9,0,45,0,2,11,4,38,0
36,12,0,45,0,2,9,4,38,4
30,9,0,70,0,2,13,4,38,4
26,14,0,40,0,2,9,4,38,4
40,14,0,40,0,2,9,4,38,4
56,16,0,38,0,1,9,4,38,0
44,14,0,40,0,1,9,4,38,4
33,11,0,55,0,1,0,4,38,4
53,14,0,35,0,1,9,2,38,6
61,9,0,50,0,2,2,2,38,6
65,15,0,40,0,4,9,4,38,0
81,13,0,3,0,4,9,4,17,6
68,9,0,20,0,1,10,4,38,6
39,5,0,40,0,3,3,4,25,2
61,4,0,40,0,2,13,2,38,2
61,4,0,40,0,2,13,4,38,2
46,4,0,40,0,2,7,1,2,2
56,8,0,40,0,3,3,4,38,2
30,7,0,40,0,2,5,1,39,2
35,9,0,40,0,5,2,4,38,2
34,10,0,38,0,2,2,4,38,2
27,10,0,40,0,2,6,4,38,2
65,14,0,4,0,1,9,4,11,2
74,10,0,35,0,4,9,4,38,2
26,3,0,50,0,2,2,4,38,2
62,15,0,70,0,2,9,4,38,2
45,9,0,45,0,2,5,4,38,2
28,9,0,40,0,2,11,4,38,2
37,9,0,40,0,2,2,4,38,2
28,9,0,60,0,2,11,4,38,2
46,10,0,40,0,2,6,4,38,2
39,9,0,40,0,0,0,2,38,2
37,9,0,40,0,2,2,4,38,2
39,11,0,48,0,2,2,4,38,2
51,12,0,30,0,1,0,4,38,2
42,10,0,40,0,2,0,4,38,2
40,9,0,45,0,2,2,4,38,2
23,10,0,25,0,2,0,4,38,4
43,10,0,72,0,2,12,4,38,0
55,9,0,40,0,5,0,4,38,0
56,9,0,40,0,2,0,4,38,0
44,13,0,20,0,2,0,4,38,4
30,10,0,40,0,2,6,4,38,0
36,10,0,40,0,2,7,4,38,4
62,10,0,33,0,2,11,4,38,5
33,9,0,40,0,2,0,4,38,4
19,10,0,10,0,2,11,4,38,4
19,4,0,32,0,2,2,4,38,4
19,10,0,24,0,2,7,4,38,4
26,9,0,15,0,2,8,4,25,4
19,10,0,40,0,2,11,4,38,3
32,9,0,20,0,2,6,2,38,4
22,10,0,10,0,2,7,4,38,4
21,10,0,16,0,2,12,4,38,4
25,6,0,40,0,2,5,2,38,4
21,11,0,30,0,2,4,4,38,4
21,10,0,10,0,5,3,4,38,4
17,7,0,12,0,2,11,4,38,4
57,4,0,3,0,2,11,4,38,6
23,13,0,12,0,2,11,4,38,4
30,9,0,30,0,2,11,4,38,4
18,7,0,40,0,2,5,4,38,4
17,6,0,18,0,2,7,4,38,4
39,4,0,35,0,2,7,4,38,4
18,7,0,23,0,2,7,2,38,4
17,6,0,40,0,1,10,4,38,4
21,10,0,12,0,5,11,2,38,4
18,10,0,35,0,2,5,2,38,4
19,8,0,20,0,2,7,4,38,4
18,7,0,20,0,2,11,2,38,4
18,10,0,15,0,2,0,4,38,4
17,7,0,40,0,0,0,2,38,4
17,6,0,12,0,2,7,4,38,4
19,6,0,45,0,2,5,4,38,4
20,10,0,15,0,2,11,4,38,4
57,2,0,45,0,4,2,4,3,6
17,6,0,10,0,2,7,4,38,4
21,10,0,22,0,2,11,4,38,4
46,13,0,8,0,2,6,4,38,4
18,9,0,20,0,2,11,4,38,4
23,9,0,20,0,2,2,2,38,4
27,9,0,26,0,2,2,4,38,6
48,6,0,32,0,2,6,4,38,0
46,4,0,24,0,2,8,4,12,3
31,9,0,30,0,2,11,4,38,4
25,12,0,25,0,2,12,4,38,0
26,9,0,40,0,2,2,2,38,5
35,9,0,40,0,2,7,2,38,0
27,13,0,40,0,2,11,2,38,4
42,13,0,40,0,2,11,4,38,0
20,9,0,40,0,2,6,4,38,4
32,10,0,54,0,2,4,4,38,0
50,9,0,40,0,0,9,4,38,0
55,13,0,38,0,2,12,4,38,4
29,11,0,64,0,5,12,4,38,4
41,4,0,40,0,2,2,4,38,0
25,13,0,60,0,2,3,4,38,4
29,13,0,40,0,2,9,3,38,4
23,9,0,48,0,2,11,4,38,4
25,13,0,35,0,2,2,4,38,4
42,10,0,40,0,2,6,4,38,0
41,9,0,40,0,4,13,4,38,0
32,13,0,40,0,2,11,4,38,4
25,10,0,40,0,2,0,4,38,4
41,13,0,40,0,5,10,2,32,4
24,9,0,40,0,2,2,4,38,4
44,10,0,40,0,5,0,2,38,0
29,13,0,50,0,2,3,4,38,4
51,9,0,40,0,2,6,4,38,4
39,6,0,40,0,2,6,2,38,6
28,10,0,40,0,4,2,4,38,4
48,10,0,38,0,2,0,4,38,0
34,13,0,50,0,2,3,4,38,4
45,9,0,40,0,2,0,1,23,0
47,9,0,40,0,2,13,4,38,0
50,14,0,45,0,2,11,4,38,0
32,14,0,40,0,2,9,4,38,4
46,9,0,43,0,2,0,4,38,0
32,13,0,42,0,2,6,4,38,0
34,9,0,40,0,2,11,4,38,0
32,9,0,62,0,4,11,4,38,0
35,13,0,40,0,2,11,1,34,4
29,9,0,45,0,1,5,1,38,4
46,9,0,48,0,2,13,4,38,4
30,15,0,80,0,2,9,4,38,4
34,10,0,40,0,1,13,4,38,2
35,10,0,40,0,2,5,4,38,2
31,10,0,45,0,2,13,4,7,2
21,11,0,40,0,2,0,4,38,2
40,10,0,40,0,0,2,4,38,2
48,9,0,40,0,2,2,4,38,2
41,3,0,40,0,2,7,3,26,2
33,13,0,42,0,2,0,4,38,2
31,10,0,40,0,2,2,4,38,2
54,10,0,48,0,4,2,4,38,2
51,9,0,40,0,4,4,4,38,2
25,9,0,40,0,2,2,4,38,2
43,8,0,40,0,1,13,4,38,2
26,9,0,20,0,4,7,4,38,2
27,10,0,40,0,2,0,4,38,2
24,9,0,50,0,2,6,4,38,2
50,4,0,65,0,2,13,4,1,2
55,13,0,35,0,2,3,3,18,2
42,9,0,42,0,2,6,4,38,2
59,10,0,60,0,4,4,4,38,2
20,7,0,40,0,2,5,4,38,2
23,9,0,30,0,2,6,4,38,2
34,9,0,40,0,2,2,4,38,2
31,9,0,40,0,2,6,4,38,2
27,9,0,70,0,4,4,4,38,2
45,11,0,40,1,2,9,4,38,4
43,13,0,45,1,2,3,4,38,0
40,10,0,70,1,4,3,4,19,0
53,14,0,54,1,2,9,4,38,4
51,16,0,70,1,0,9,4,38,4
40,13,0,60,1,2,11,4,38,0
46,16,0,50,1,0,9,4,38,4
51,13,0,43,1,2,11,4,38,4
42,13,0,38,1,2,9,4,38,4
46,15,0,55,1,5,9,4,38,4
28,13,0,50,1,2,3,4,38,4
34,15,0,40,1,2,12,1,18,4
39,10,0,12,1,4,9,4,38,4
30,13,0,40,1,2,11,4,38,0
33,13,0,52,1,1,12,2,38,4
28,13,0,40,1,2,9,4,38,4
44,9,0,55,1,2,3,4,8,4
34,13,0,60,1,2,11,0,38,0
29,9,0,50,1,4,13,1,18,3
47,13,0,51,1,2,5,4,38,0
29,11,0,56,1,1,10,4,38,4
31,14,0,40,1,2,3,4,38,4
31,13,0,60,1,2,3,4,38,4
39,9,0,50,1,2,2,4,38,4
67,10,0,40,0,2,3,4,38,2
46,13,0,40,0,2,11,4,38,4
44,9,0,50,0,2,0,4,38,4
25,10,0,45,0,2,3,4,38,4
59,9,0,19,0,1,7,4,38,6
47,9,0,35,0,2,0,4,38,0
21,11,0,40,0,2,2,4,38,4
44,9,0,40,0,2,11,4,38,0
31,10,0,40,0,2,11,4,38,4
37,10,0,40,0,2,5,4,38,0
44,9,0,45,0,2,0,4,38,0
25,9,0,37,0,2,11,4,38,4
21,9,0,40,0,2,2,4,38,4
27,14,0,45,0,2,9,4,38,4
27,13,0,45,0,2,11,4,38,4
34,10,0,60,0,4,2,4,38,4
30,9,0,40,0,2,2,4,38,4
43,10,0,50,0,2,2,4,38,2
32,12,0,40,1,2,3,4,38,2
49,10,0,40,1,2,2,4,38,2
41,10,0,40,1,1,7,4,38,2
32,9,0,48,0,2,9,4,38,2
48,13,0,40,1,2,9,4,38,2
46,9,0,40,1,2,0,4,38,2
59,6,0,40,1,2,13,4,38,2
36,13,0,50,1,2,9,4,38,2
53,11,0,40,0,2,3,4,38,2
37,10,0,70,1,2,0,2,38,2
58,10,0,40,1,0,12,1,38,2
47,7,0,58,0,2,0,4,38,2
40,10,0,40,0,2,7,4,38,2
45,10,0,40,1,4,2,4,38,2
30,12,0,37,1,2,13,4,38,2
60,9,0,50,1,4,2,4,38,2
29,10,0,40,1,2,2,4,38,2
29,10,0,60,1,4,2,0,38,2
32,10,0,45,1,2,13,4,38,2
50,9,0,40,0,2,6,4,38,2
41,9,0,44,1,2,2,4,38,2
29,10,0,40,1,1,10,4,38,2
59,9,0,45,1,2,2,4,38,2
37,10,0,44,1,3,11,4,38,2
47,10,0,47,0,2,2,4,38,2
27,13,0,60,1,2,3,4,38,2
34,10,0,40,0,2,12,4,38,2
41,7,0,50,1,2,2,4,38,2
42,13,0,40,0,1,3,4,38,2
50,14,0,40,0,2,3,4,38,2
41,9,0,40,0,2,2,4,38,2
45,13,0,70,1,4,4,4,38,2
42,13,0,60,0,2,3,4,38,2
46,12,0,55,0,2,2,4,38,2
57,13,0,40,0,5,0,1,2,2
38,10,0,60,1,3,11,4,4,2
45,15,0,50,1,3,9,4,38,2
34,10,0,40,1,2,3,4,38,2
35,9,0,40,1,5,2,4,38,2
34,9,0,40,0,2,0,4,38,2
44,9,0,40,0,2,2,2,13,2
44,10,0,40,1,1,3,4,38,2
50,10,0,40,0,3,11,4,38,2
41,9,0,40,1,2,3,4,38,2
65,4,0,40,0,1,3,4,38,2
45,13,0,40,0,2,3,4,38,0
36,14,0,40,0,0,9,4,38,4
31,13,0,40,0,2,3,4,38,4
42,10,0,40,0,2,3,4,38,0
46,13,0,40,0,1,9,4,38,0
35,9,0,40,0,2,2,4,38,4
54,13,0,38,0,2,11,4,38,0
34,9,0,38,0,2,2,4,38,0
29,9,0,40,0,2,5,4,38,4
24,9,0,50,0,2,2,4,38,4
44,10,0,46,0,2,11,4,38,0
33,13,0,36,0,2,9,4,38,4
47,12,0,40,0,1,3,4,38,5
28,13,0,40,0,2,0,4,38,4
38,10,0,40,0,2,7,4,38,4
41,10,0,40,0,2,2,4,38,4
50,9,0,50,0,2,2,4,38,0
29,10,0,40,0,0,9,4,38,4
50,12,0,5,0,4,11,4,38,4
49,11,0,42,0,2,5,4,38,3
31,13,0,40,0,2,11,4,4,6
44,10,0,40,0,2,13,4,38,0
48,14,0,40,0,1,9,4,38,4
39,10,0,70,0,2,11,4,38,0
39,12,0,40,0,2,9,4,38,0
32,9,0,40,0,0,3,4,38,4
42,10,0,40,0,1,9,4,38,4
25,13,0,40,0,2,3,4,38,4
42,7,0,40,0,0,12,4,38,4
44,11,0,40,0,1,12,4,38,4
38,13,0,40,0,2,3,4,38,4
54,13,0,40,0,2,9,4,38,0
37,13,0,42,0,2,9,4,38,4
62,13,0,38,0,1,0,4,38,2
72,16,0,40,0,1,3,4,38,2
66,10,0,20,0,2,13,4,38,2
33,9,0,40,0,1,0,4,38,0
29,9,0,40,0,2,11,2,38,4
25,13,0,40,0,2,12,1,29,4
39,13,0,40,0,2,11,4,10,4
33,9,0,40,0,2,2,4,38,4
